"key","edition","sender","senderID","senderPlace","senderPlaceID","senderDate","senderDateText","addressee","addresseeID","addresseePlace","addresseePlaceID","addresseeDate","addresseeDateText","page","note"
"103","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-06-26","26. Juni 1671","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"104","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-09-20","20. September 1671","[Michael Praun]","http://d-nb.info/gnd/11951124X","[Kempten]","http://www.geonames.org/2891621","","","",""
"105","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-09-22","22. September [1671]","[Abraham Calov]","http://d-nb.info/gnd/119177323","[Wittenberg]","http://www.geonames.org/7303020","","","",""
"106","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-10-06","6. Oktober 1671","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"107","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-10-21","21. Oktober 1671","[einen Unbekannten]","","Nürnberg","http://www.geonames.org/2861650","","","",""
"108","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-10","[Oktober] 1671","Gottfried Wilhelm Leibniz","http://d-nb.info/gnd/118571249","Mainz","http://www.geonames.org/2874225","","","",""
"109","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-11-11","11. November 1671","[einen Unbekannten]","","Nürnberg","http://www.geonames.org/2861650","","","",""
"110","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-11-25","25. November 1671","[Christoph Huth]","","[Friedberg]","http://www.geonames.org/2924802","","","",""
"111","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-11-25","25. November 1671","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"112","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1671-09..1671-12]","[Ende 1671]","[Johann Olearius]","http://d-nb.info/gnd/10413660X","[Halle a.S.]","http://www.geonames.org/2911522","","","",""
"113","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1671-09..1671-12]","[Ende 1671]","[Johannes Simon Francke]","","Rostock","http://www.geonames.org/2844588","","","",""
"114","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-12-23","23. Dezember 1671","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"115","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671-12-30","30. Dezember 1671","[Dominikus Dietrich]","","[Straßburg]","http://www.geonames.org/2973783","","","",""
"116","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1671","[1671]","[Balthasar Bebel]","http://d-nb.info/gnd/11609902X","[Straßburg]","http://www.geonames.org/2973783","","","",""
"117","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1672-01-01..1672-01-10]","[Anfang Januar 1672]","[Johann Benedikt Carpzov]","http://d-nb.info/gnd/116458593","[Leipzig]","http://www.geonames.org/2879139","","","",""
"118","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-02-04","4. Februar 1672","Anna Elisabeth Gräfin von Waldeck-Pyrmont","","Kleinern (Christiansburg)","http://www.geonames.org/2889179","","","",""
"119","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-02-20","20. Februar 1672","Gottfried Wilhelm Leibniz","http://d-nb.info/gnd/118571249","Mainz","http://www.geonames.org/2874225","","","",""
"120","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1672-01..1672-04]","[Anfang 1672]","[Johann Conrad Brotbeck]","http://d-nb.info/gnd/124148891","[Tübingen]","http://www.geonames.org/2820860","","","",""
"121","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-02-28","28. Februar 1672","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"122","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-03","[März 1672]","[Abraham Calov]","http://d-nb.info/gnd/119177323","Wittenberg","http://www.geonames.org/7303020","","","",""
"123","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-03-05","5. März 1672","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"124","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-03-07","7. März 1672","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"125","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-05-31","31. Mai 1672","Johann Christoph Meelführer","http://d-nb.info/gnd/100857825","Gießen","http://www.geonames.org/2920512","","","",""
"126","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-06-01","1. Juni 1672","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"127","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-06-14","[14. Juni] 1672","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"128","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-07-04","4. Juli 1672","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"129","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-07-15","15. Juli 1672","[Wolfgang Forstner]","http://d-nb.info/gnd/136003613","[Stuttgart]","http://www.geonames.org/2825297","","","",""
"130","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-08-01","1. August 1672","Johann Caspar Bauhin","http://d-nb.info/gnd/116087285","Basel","http://www.geonames.org/2661604","","","",""
"131","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-08-19","19. August 1672","[Eccard Leichner]","http://d-nb.info/gnd/124147720","[Erfurt]","http://www.geonames.org/2929670","","","",""
"132","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-08-21","21. August 1672","[einen Baron]","","","","","","",""
"133","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-08-31","31. August 1672","[Johann Heinrich Horb]","http://d-nb.info/gnd/119384124","[Trarbach]","http://www.geonames.org/2821690","","","",""
"134","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-09-02","2. September 1672","[einen jungen Theologen]","","","","","","",""
"135","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-09-13","13. September 1672","[Nathanael Dilger]","http://d-nb.info/gnd/116124466","[Danzig]","http://www.geonames.org/3099434","","","",""
"136","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-09-14","14. September 1672","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"137","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-09-19","19. September 1672","[Johann Olearius]","http://d-nb.info/gnd/10413660X","[Halle a.S.]","http://www.geonames.org/2911522","","","",""
"138","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-10","[Oktober?] 1672","[Johanna Eleonora von Merlau]","http://d-nb.info/gnd/119129787","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"139","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-10","[Oktober?] 1672","[Sophie Elisabeth von Holstein-Sonderburg]","http://d-nb.info/gnd/124766595","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"140","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-10-22","22. Oktober 1672","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"141","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-11-25","25. November 1672","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"142","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-12-06","6. Dezember 1672","[einen Unbekannten]","","","","","","",""
"143","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672-12","[Dezember] 1672","[Johann Olearius]","http://d-nb.info/gnd/10413660X","[Halle a.S.]","http://www.geonames.org/2911522","","","",""
"144","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672","[1672]","[Eccard Leichner]","http://d-nb.info/gnd/124147720","[Erfurt]","http://www.geonames.org/2929670","","","",""
"145","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672","1672","[einen Unbekannten]","","","","","","",""
"146","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1672","1672","[einen Amtsbruder]","","","","","","",""
"147","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-01","[Januar?] 1673","[Johanna Eleonora von Merlau]","http://d-nb.info/gnd/119129787","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"148","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-02-15","15. Februar 1673","Johann Wilhelm Petersen","http://d-nb.info/gnd/119129779","Gießen","http://www.geonames.org/2920512","","","",""
"149","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-03-19","19. März 1673","Johann Christoph Meelführer","http://d-nb.info/gnd/100857825","Ansbach","http://www.geonames.org/2955936","","","",""
"150","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-03-19","19. März 1673","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"151","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-04-27","27. April 1673","Johann Caspar Bauhin","http://d-nb.info/gnd/116087285","Basel","http://www.geonames.org/2661604","","","",""
"152","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-05-15","[15. Mai] 1673","[Johanna Eleonora von Merlau]","http://d-nb.info/gnd/119129787","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"153","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-05-26","26. Mai 1673","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"154","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-05","[Mai] 1673","Johann Caspar Bauhin","http://d-nb.info/gnd/116087285","Basel","http://www.geonames.org/2661604","","","",""
"155","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-06-03","3. Juni 1673","[Johann Georg Rennepager?]","","","","","","",""
"156","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-06-03","3. Juni 1673","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"157","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-06-23","23. Juni 1673","Johann Ludwig Hartmann","http://d-nb.info/gnd/100160921","Rothenburg o.T.","http://www.geonames.org/2844056","","","",""
"158","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1673-06,1673-07]","[Juni/Juli] 1673","[Johanna Eleonora von Merlau]","http://d-nb.info/gnd/119129787","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"159","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","[1673-06,1673-07]","[Juni/Juli?] 1673","[Sophie Elisabeth von Holstein-Sonderburg]","http://d-nb.info/gnd/124766595","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"160","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-07-15","15. Juli 1673","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"161","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-07-29","29. Juli 1673","Elias Veiel","http://d-nb.info/gnd/117360201","Ulm","http://www.geonames.org/2820256","","","",""
"162","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-08-26","26. August 1673","Johann Christoph Meelführer","http://d-nb.info/gnd/100857825","Ansbach","http://www.geonames.org/2955936","","","",""
"163","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-09-11","11. September 1673","Ahasver Fritsch","http://d-nb.info/gnd/119285452","Rudolstadt","http://www.geonames.org/2843355","","","",""
"164","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-09-12","12. September 1673","[Johann Melchior Stenger]","http://d-nb.info/gnd/121094413","[Berlin]","http://www.geonames.org/2950159","","","",""
"165","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-09","[September?] 1673","[Johanna Eleonora von Merlau]","http://d-nb.info/gnd/119129787","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"166","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-12-05","5. Dezember 1673","Gottlieb Spizel","http://d-nb.info/gnd/118616315","Augsburg","http://www.geonames.org/2954172","","","",""
"167","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673-12-20","20. Dezember 1673","[Johanna Eleonora von Merlau]","http://d-nb.info/gnd/119129787","[Wiesenburg]","http://www.geonames.org/2809260","","","",""
"168","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673","1673","[Johann Heigel]","http://d-nb.info/gnd/1121800343","[Heidelberg?]","http://www.geonames.org/2907911","","","",""
"169","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673","1673","[Daniel Wilhelm Moller]","http://d-nb.info/gnd/115654178","","","","","",""
"170","SpBr-F-1","Philipp Jakob Spener","http://d-nb.info/gnd/118616099","Frankfurt a. M.","http://www.geonames.org/2925533","1673","[1673]","[Tobias Wagner]","http://d-nb.info/gnd/115393056","[Tübingen]","http://www.geonames.org/2820860","","","",""
